niv,siruta,name,postal,jud,sirsup,tip,med,regiune,nuts
3,5354,BÂRDEŞTI,517411,1,5336,23,3,7,RO121
3,5363,BÂRZAN,517412,1,5336,23,3,7,RO121
3,5372,CURMĂTURĂ,517413,1,5336,23,3,7,RO121
3,5381,DUPĂ DEAL,517414,1,5336,23,3,7,RO121
3,5390,GEAMĂNA,517416,1,5336,23,3,7,RO121
3,5407,HĂDĂRĂU,517417,1,5336,23,3,7,RO121
3,5416,HOLOBANI,517418,1,5336,23,3,7,RO121
3,5425,LAZURI,517419,1,5336,23,3,7,RO121
3,5434,LUNCA,517421,1,5336,23,3,7,RO121
3,5443,MĂNĂSTIRE,517422,1,5336,23,3,7,RO121
3,5452,MĂRGAIA,517423,1,5336,23,3,7,RO121
3,5461,MUŞCA,517424,1,5336,23,3,7,RO121
3,5489,PÂRÂU-CĂRBUNĂRI,517426,1,5336,23,3,7,RO121
3,5470,PIŢIGA,517427,1,5336,23,3,7,RO121
3,5498,POŞOGANI,517428,1,5336,23,3,7,RO121
3,5504,ŞASA,517429,1,5336,23,3,7,RO121
3,5513,TRIFEŞTI,517431,1,5336,23,3,7,RO121
3,5522,VALEA HOLHORII,517432,1,5336,23,3,7,RO121
3,5531,VALEA LUPŞII,517433,1,5336,23,3,7,RO121
3,5540,VALEA ŞESII,517434,1,5336,23,3,7,RO121
3,5559,VĂI,517436,1,5336,23,3,7,RO121
3,5568,VINŢA,517437,1,5336,23,3,7,RO121
2,5577,METEŞ,,1,10,3,3,7,RO121
3,5586,METEŞ,517445,1,5577,22,3,7,RO121
3,5595,AMPOIŢA,517446,1,5577,23,3,7,RO121
3,5602,ISCA,517447,1,5577,23,3,7,RO121
3,5611,LUNCA AMPOIŢEI,517448,1,5577,23,3,7,RO121
3,5620,LUNCA METEŞULUI,517449,1,5577,23,3,7,RO121
3,5639,PĂDUREA,517451,1,5577,23,3,7,RO121
3,5648,POIANA AMPOIULUI,517452,1,5577,23,3,7,RO121
3,5657,POIANA URSULUI,517453,1,5577,23,3,7,RO121
3,5666,PRESACA AMPOIULUI,517454,1,5577,23,3,7,RO121
3,5675,REMETEA,517456,1,5577,23,3,7,RO121
3,5684,TĂUŢI,517457,1,5577,23,3,7,RO121
3,5693,VĂLENI,517458,1,5577,23,3,7,RO121
2,5700,MIHALŢ,,1,10,3,3,7,RO121
3,5719,MIHALŢ,517465,1,5700,22,3,7,RO121
3,5728,CISTEI,517466,1,5700,23,3,7,RO121
3,5737,OBREJA,517467,1,5700,23,3,7,RO121
3,5746,ZĂRIEŞ,517468,1,5700,23,3,7,RO121
2,5755,MIRĂSLĂU,,1,10,3,3,7,RO121
3,5764,MIRĂSLĂU,517470,1,5755,22,3,7,RO121
3,5773,CICĂU,517471,1,5755,23,3,7,RO121
3,5782,DECEA,517472,1,5755,23,3,7,RO121
3,5791,LOPADEA VECHE,517473,1,5755,23,3,7,RO121
3,5808,ORMENIŞ,517474,1,5755,23,3,7,RO121
3,5817,RACHIŞ,517476,1,5755,23,3,7,RO121
2,5826,MOGOŞ,,1,10,3,3,7,RO121
3,5835,MOGOŞ,517480,1,5826,22,3,7,RO121
3,5844,BĂRBEŞTI,517481,1,5826,23,3,7,RO121
3,5853,BÂRLEŞTI,517482,1,5826,23,3,7,RO121
3,5862,BÂRLEŞTI-CĂTUN,517483,1,5826,23,3,7,RO121
3,5871,BÂRZOGANI,517484,1,5826,23,3,7,RO121
3,5880,BOCEŞTI,517486,1,5826,23,3,7,RO121
3,5899,BOGDĂNEŞTI,517487,1,5826,23,3,7,RO121
3,5906,BUTEŞTI,517488,1,5826,23,3,7,RO121
3,5915,COJOCANI,517489,1,5826,23,3,7,RO121
3,5924,CRISTEŞTI,517491,1,5826,23,3,7,RO121
3,5933,MĂMĂLIGANI,517492,1,5826,23,3,7,RO121
3,5942,NEGREŞTI,517493,1,5826,23,3,7,RO121
3,5951,ONCEŞTI,517494,1,5826,23,3,7,RO121
3,5960,POIENILE-MOGOŞ,517496,1,5826,23,3,7,RO121
3,5979,TOMEŞTI,517497,1,5826,23,3,7,RO121
3,5997,VALEA BARNII,517498,1,5826,23,3,7,RO121
3,5988,VALEA BÂRLUŢEŞTI,517499,1,5826,23,3,7,RO121
3,6002,VALEA COCEŞTI,517501,1,5826,23,3,7,RO121
3,6011,VALEA GIOGEŞTI,517502,1,5826,23,3,7,RO121
3,6020,VALEA MLACII,517503,1,5826,23,3,7,RO121
3,6039,VALEA ŢUPILOR,517504,1,5826,23,3,7,RO121
2,6048,NOŞLAC,,1,10,3,3,7,RO121
3,6057,NOŞLAC,517515,1,6048,22,3,7,RO121
3,6066,CĂPTĂLAN,517516,1,6048,23,3,7,RO121
3,6075,COPAND,517517,1,6048,23,3,7,RO121
3,6084,GĂBUD,517518,1,6048,23,3,7,RO121
3,6093,STÂNA DE MUREŞ,517519,1,6048,23,3,7,RO121
3,6100,VALEA CIUCIULUI,517521,1,6048,23,3,7,RO121
2,6119,OCOLIŞ,,1,10,3,3,7,RO121
3,6128,OCOLIŞ,517525,1,6119,22,3,7,RO121
3,6137,LUNCA LARGĂ,517526,1,6119,23,3,7,RO121
3,6146,RUNC,517527,1,6119,23,3,7,RO121
3,6155,VIDOLM,517528,1,6119,23,3,7,RO121
2,6164,OHABA,,1,10,3,3,7,RO121
3,6173,OHABA,517530,1,6164,22,3,7,RO121
3,6182,COLIBI,517531,1,6164,23,3,7,RO121
3,6191,MĂGHIERAT,517532,1,6164,23,3,7,RO121
3,6208,SECĂŞEL,517533,1,6164,23,3,7,RO121
2,6217,PIANU,,1,10,3,3,7,RO121
3,6226,PIANU DE SUS,517537,1,6217,22,3,7,RO121
3,6235,PIANU DE JOS,517536,1,6217,23,3,7,RO121
3,6244,PLAIURI,517538,1,6217,23,3,7,RO121
3,6253,PURCĂREŢI,517539,1,6217,23,3,7,RO121
3,6262,STRUNGARI,517541,1,6217,23,3,7,RO121
2,6271,POIANA VADULUI,,1,10,3,3,7,RO121
3,6280,POIANA VADULUI,517545,1,6271,22,3,7,RO121
3,6299,COSTEŞTI,517546,1,6271,23,3,7,RO121
3,6306,DUDUIENI,517547,1,6271,23,3,7,RO121
3,6315,FĂGETU DE JOS,517548,1,6271,23,3,7,RO121
3,6324,FĂGETU DE SUS,517549,1,6271,23,3,7,RO121
3,6333,HĂNĂŞEŞTI,517551,1,6271,23,3,7,RO121
3,6342,LUPĂIEŞTI,517552,1,6271,23,3,7,RO121
3,6351,MORCĂNEŞTI,517553,1,6271,23,3,7,RO121
3,6360,PĂŞTEŞTI,517554,1,6271,23,3,7,RO121
3,6379,PETELEI,517556,1,6271,23,3,7,RO121
3,6388,STĂNEŞTI,517557,1,6271,23,3,7,RO121
2,6397,PONOR,,1,10,3,3,7,RO121
3,6404,PONOR,517565,1,6397,22,3,7,RO121
3,6413,DUPA DEAL,517566,1,6397,23,3,7,RO121
3,6422,GEOGEL,517567,1,6397,23,3,7,RO121
3,6431,MĂCĂREŞTI,517568,1,6397,23,3,7,RO121
3,6459,VALE IN JOS,517569,1,6397,23,3,7,RO121
3,6440,VALEA BUCURULUI,517571,1,6397,23,3,7,RO121
2,6468,POŞAGA,,1,10,3,3,7,RO121
3,6477,POŞAGA DE JOS,517581,1,6468,22,3,7,RO121
3,6486,CORŢEŞTI,517576,1,6468,23,3,7,RO121
3,6495,INCEŞTI,517577,1,6468,23,3,7,RO121
3,6501,LUNCA,517578,1,6468,23,3,7,RO121
3,6510,ORĂŞTI,517579,1,6468,23,3,7,RO121
3,6529,POŞAGA DE SUS,517582,1,6468,23,3,7,RO121
3,6538,SĂGAGEA,517583,1,6468,23,3,7,RO121
2,6547,RĂDEŞTI,,1,10,3,3,7,RO121
3,6556,RĂDEŞTI,517585,1,6547,22,3,7,RO121
3,6565,LEORINŢ,517586,1,6547,23,3,7,RO121
3,6574,MEŞCREAC,517587,1,6547,23,3,7,RO121
3,6583,ŞOIMUŞ,517588,1,6547,23,3,7,RO121
2,6627,RÂMEŢ,,1,10,3,3,7,RO121
3,6636,RÂMEŢ,517590,1,6627,22,3,7,RO121
3,6645,BOŢANI,517591,1,6627,23,3,7,RO121
3,6654,BRĂDEŞTI,517592,1,6627,23,3,7,RO121
3,6663,CHEIA,517593,1,6627,23,3,7,RO121
3,6672,COTORĂŞTI,517594,1,6627,23,3,7,RO121
3,6681,FLOREŞTI,517596,1,6627,23,3,7,RO121
3,6690,OLTENI,517597,1,6627,23,3,7,RO121
3,6707,VALEA FĂGETULUI,517598,1,6627,23,3,7,RO121
3,6716,VALEA INZELULUI,517599,1,6627,23,3,7,RO121
3,6725,VALEA MĂNĂSTIRII,517601,1,6627,23,3,7,RO121
3,6734,VALEA POIENII,517602,1,6627,23,3,7,RO121
3,6743,VALEA UZEI,517603,1,6627,23,3,7,RO121
3,6752,VLĂDEŞTI,517604,1,6627,23,3,7,RO121
2,6592,RIMETEA,,1,10,3,3,7,RO121
3,6609,RIMETEA,517610,1,6592,22,3,7,RO121
3,6618,COLŢEŞTI,517611,1,6592,23,3,7,RO121
2,6930,ROŞIA DE SECAŞ,,1,10,3,3,7,RO121
3,6949,ROŞA DE SECAŞ,517640,1,6930,22,3,7,RO121
3,6958,TĂU,517641,1,6930,23,3,7,RO121
3,6967,UNGUREI,517642,1,6930,23,3,7,RO121
2,6761,ROŞIA MONTANĂ,,1,10,3,3,7,RO121
3,6770,ROŞIA MONTANĂ,517615,1,6761,22,3,7,RO121
3,6789,BĂLMOŞEŞTI,517616,1,6761,23,3,7,RO121
3,6798,BLIDEŞTI,517617,1,6761,23,3,7,RO121
3,6805,BUNTA,517618,1,6761,23,3,7,RO121
3,6814,CĂRPINIŞ,517619,1,6761,23,3,7,RO121
3,6823,COASTA HENŢII,517621,1,6761,23,3,7,RO121
3,6832,CORNA,517622,1,6761,23,3,7,RO121
3,6841,CURĂTURI,517623,1,6761,23,3,7,RO121
3,6850,DĂROAIA,517624,1,6761,23,3,7,RO121
3,6869,GÂRDA-BĂRBULEŞTI,517626,1,6761,23,3,7,RO121
3,6878,GURA ROŞIEI,517627,1,6761,23,3,7,RO121
3,6887,IACOBEŞTI,517628,1,6761,23,3,7,RO121
3,6896,IGNĂŢEŞTI,517629,1,6761,23,3,7,RO121
3,6903,ŞOAL,517631,1,6761,23,3,7,RO121
3,6912,ŢARINA,517632,1,6761,23,3,7,RO121
3,6921,VÂRTOP,517633,1,6761,23,3,7,RO121
2,6976,SĂLCIUA,,1,10,3,3,7,RO121
3,6985,SĂLCIUA DE JOS,517648,1,6976,22,3,7,RO121
3,6994,DEALU CASELOR,517646,1,6976,23,3,7,RO121
3,7008,DUMEŞTI,517647,1,6976,23,3,7,RO121
3,7017,SĂLCIUA DE SUS,517649,1,6976,23,3,7,RO121
3,7026,SUB PIATRĂ,517651,1,6976,23,3,7,RO121
3,7035,VALEA LARGĂ,517652,1,6976,23,3,7,RO121
2,7044,SĂLIŞTEA,,1,10,3,3,7,RO121
3,7053,SĂLIŞTEA,517655,1,7044,22,3,7,RO121
3,7062,MĂRGINENI,517656,1,7044,23,3,7,RO121
3,7071,SĂLIŞTEA-DEAL,517657,1,7044,23,3,7,RO121
3,7080,TĂRTĂRIA,517658,1,7044,23,3,7,RO121
2,7099,SĂSCIORI,,1,10,3,3,7,RO121
3,7106,SĂSCIORI,517660,1,7099,22,3,7,RO121
3,7115,CĂPÂLNA,517661,1,7099,23,3,7,RO121
3,7124,DUMBRAVA,517662,1,7099,23,3,7,RO121
3,7133,LAZ,517663,1,7099,23,3,7,RO121
3,7142,LOMAN,517664,1,7099,23,3,7,RO121
3,7151,PLEŞI,517666,1,7099,23,3,7,RO121
3,7160,RĂCHITA,517667,1,7099,23,3,7,RO121
3,7179,SEBEŞEL,517668,1,7099,23,3,7,RO121
3,7188,TONEA,517669,1,7099,23,3,7,RO121
2,7348,SÂNCEL,,1,10,3,3,7,RO121
3,7357,SÂNCEL,517670,1,7348,22,3,7,RO121
3,7366,ICLOD,517671,1,7348,23,3,7,RO121
3,7375,PĂNADE,517672,1,7348,23,3,7,RO121
2,7384,SÂNTIMBRU,,1,10,3,3,7,RO121
3,7393,SÂNTIMBRU,517675,1,7384,22,3,7,RO121
3,7400,COŞLARIU,517676,1,7384,23,3,7,RO121
3,7419,DUMITRA,517677,1,7384,23,3,7,RO121
3,7428,GALTIU,517678,1,7384,23,3,7,RO121
3,7437,TOTOI,517679,1,7384,23,3,7,RO121
2,7197,SCĂRIŞOARA,,1,10,3,3,7,RO121
3,7204,SCĂRIŞOARA,517680,1,7197,22,3,7,RO121
3,7213,BÂRLEŞTI,517681,1,7197,23,3,7,RO121
3,7222,BOTEŞTI,517682,1,7197,23,3,7,RO121
3,7231,FAŢA-LĂZEŞTI,517683,1,7197,23,3,7,RO121
3,7240,FLOREŞTI,517684,1,7197,23,3,7,RO121
3,7259,LĂZEŞTI,517686,1,7197,23,3,7,RO121
3,7268,LESPEZEA,517687,1,7197,23,3,7,RO121
3,7277,MAŢEI,517688,1,7197,23,3,7,RO121
3,7286,NEGEŞTI,517689,1,7197,23,3,7,RO121
3,7295,PRELUCĂ,517691,1,7197,23,3,7,RO121
3,7302,RUNC,517692,1,7197,23,3,7,RO121
3,7311,SFOARTEA,517693,1,7197,23,3,7,RO121
3,7320,ŞTIULEŢI,517694,1,7197,23,3,7,RO121
3,7339,TRÂNCEŞTI,517696,1,7197,23,3,7,RO121
2,7446,SOHODOL,,1,10,3,3,7,RO121
3,7455,SOHODOL,517700,1,7446,22,3,7,RO121
3,7464,BĂZEŞTI,517701,1,7446,23,3,7,RO121
3,7473,BILĂNEŞTI,517702,1,7446,23,3,7,RO121
3,7482,BOBĂREŞTI,517703,1,7446,23,3,7,RO121
3,7491,BRĂDEANA,517704,1,7446,23,3,7,RO121
3,7507,BURZONEŞTI,517706,1,7446,23,3,7,RO121
3,7516,DEONCEŞTI,517707,1,7446,23,3,7,RO121
3,7525,DILIMANI,517708,1,7446,23,3,7,RO121
3,7534,FURDUIEŞTI,517709,1,7446,23,3,7,RO121
3,7543,GURA SOHODOL,517711,1,7446,23,3,7,RO121
3,7552,HOANCĂ,517712,1,7446,23,3,7,RO121
3,7561,JOLDIŞEŞTI,517713,1,7446,23,3,7,RO121
3,7570,LAZURI,517714,1,7446,23,3,7,RO121
3,7589,LEHEŞTI,517716,1,7446,23,3,7,RO121
3,7598,LUMINEŞTI,517717,1,7446,23,3,7,RO121
3,7605,MEDREŞTI,517718,1,7446,23,3,7,RO121
3,7614,MORĂREŞTI,517719,1,7446,23,3,7,RO121
3,7623,MUNEŞTI,517721,1,7446,23,3,7,RO121
3,7632,NĂPĂIEŞTI,517722,1,7446,23,3,7,RO121
3,7641,NELEGEŞTI,517723,1,7446,23,3,7,RO121
3,7650,NICOREŞTI,517724,1,7446,23,3,7,RO121
3,7669,PELEŞ,517726,1,7446,23,3,7,RO121
3,7678,POIANA,517727,1,7446,23,3,7,RO121
3,7687,ROBEŞTI,517728,1,7446,23,3,7,RO121
3,7712,SEBIŞEŞTI,517729,1,7446,23,3,7,RO121
3,7696,SICOIEŞTI,517731,1,7446,23,3,7,RO121
3,7703,SURDEŞTI,517732,1,7446,23,3,7,RO121
3,7721,ŞIMOCEŞTI,517733,1,7446,23,3,7,RO121
3,7730,ŢOCI,517734,1,7446,23,3,7,RO121
3,7749,VALEA VERDE,517736,1,7446,23,3,7,RO121
3,7758,VLĂDOŞEŞTI,517737,1,7446,23,3,7,RO121
2,7767,STREMŢ,,1,10,3,3,7,RO121
3,7776,STREMŢ,517745,1,7767,22,3,7,RO121
3,7785,FAŢA PIETRII,517746,1,7767,23,3,7,RO121
3,7794,GEOAGIU DE SUS,517747,1,7767,23,3,7,RO121
3,7801,GEOMAL,517748,1,7767,23,3,7,RO121
2,7810,ŞIBOT,,1,10,3,3,7,RO121
3,7829,ŞIBOT,517750,1,7810,22,3,7,RO121
3,7838,BALOMIRU DE CÂMP,517751,1,7810,23,3,7,RO121
3,7847,BĂCĂINŢI,517752,1,7810,23,3,7,RO121
3,7856,SĂRĂCSĂU,517753,1,7810,23,3,7,RO121
2,7865,ŞONA,,1,10,3,3,7,RO121
3,7874,ŞONA,517755,1,7865,22,3,7,RO121
3,7883,ALECUŞ,517756,1,7865,23,3,7,RO121
3,7892,BIIA,517757,1,7865,23,3,7,RO121
3,7909,DOPTĂU,517758,1,7865,23,3,7,RO121
3,7918,LUNCA TÂRNAVEI,517759,1,7865,23,3,7,RO121
3,7927,SÂNMICLĂUŞ,517761,1,7865,23,3,7,RO121
3,7936,VALEA SASULUI,517762,1,7865,23,3,7,RO121
2,7945,ŞPRING,,1,10,3,3,7,RO121
3,7954,ŞPRING,517765,1,7945,22,3,7,RO121
3,7963,CARPEN,517766,1,7945,23,3,7,RO121
3,7972,CARPENII DE SUS,517767,1,7945,23,3,7,RO121
3,7981,CUNŢA,517768,1,7945,23,3,7,RO121
3,7990,DRAŞOV,517769,1,7945,23,3,7,RO121
3,8005,VINGARD,517771,1,7945,23,3,7,RO121
2,8014,ŞUGAG,,1,10,3,3,7,RO121
3,8023,ŞUGAG,517775,1,8014,22,3,7,RO121
3,8032,ARŢI,517776,1,8014,23,3,7,RO121
3,8041,BÂRSANA,517777,1,8014,23,3,7,RO121
3,8050,DOBRA,517778,1,8014,23,3,7,RO121
3,8069,JIDOŞTINA,517779,1,8014,23,3,7,RO121
3,8078,MĂRTINIE,517781,1,8014,23,3,7,RO121
3,8087,TĂU BISTRA,517782,1,8014,23,3,7,RO121
2,8158,UNIREA,,1,10,3,3,7,RO121
3,8167,UNIREA,517785,1,8158,22,3,7,RO121
3,8176,CIUGUDU DE JOS,517786,1,8158,23,3,7,RO121
3,8185,CIUGUDU DE SUS,517787,1,8158,23,3,7,RO121
3,8194,DUMBRAVA,517788,1,8158,23,3,7,RO121
3,8201,INOC,517789,1,8158,23,3,7,RO121
3,8210,MĂHĂCENI,517791,1,8158,23,3,7,RO121
2,8229,VADU MOŢILOR,,1,10,3,3,7,RO121
3,8238,VADU MOŢILOR,517795,1,8229,22,3,7,RO121
3,8247,BODEŞTI,517796,1,8229,23,3,7,RO121
3,8256,BURZEŞTI,517797,1,8229,23,3,7,RO121
3,8265,DEALU FRUMOS,517798,1,8229,23,3,7,RO121
3,8274,LĂZEŞTI,517799,1,8229,23,3,7,RO121
3,8283,NECŞEŞTI,517801,1,8229,23,3,7,RO121
3,8292,PODURI-BRICEŞTI,517802,1,8229,23,3,7,RO121
3,8309,POPEŞTII DE JOS,517803,1,8229,23,3,7,RO121
3,8318,POPEŞTII DE SUS,517804,1,8229,23,3,7,RO121
3,8327,TOMUŢEŞTI,517806,1,8229,23,3,7,RO121
3,8336,TOŢEŞTI,517807,1,8229,23,3,7,RO121
3,8345,VÂLTORI,517808,1,8229,23,3,7,RO121
2,8354,VALEA LUNGĂ,,1,10,3,3,7,RO121
3,8363,VALEA LUNGĂ,517815,1,8354,22,3,7,RO121
3,8372,FĂGET,517816,1,8354,23,3,7,RO121
3,8381,GLOGOVEŢ,517817,1,8354,23,3,7,RO121
3,8390,LODROMAN,517818,1,8354,23,3,7,RO121
3,8407,LUNCA,517819,1,8354,23,3,7,RO121
3,8416,TĂUNI,517821,1,8354,23,3,7,RO121
2,8425,VIDRA,,1,10,3,3,7,RO121
3,8434,VIDRA,517825,1,8425,22,3,7,RO121
3,8443,BĂI,517826,1,8425,23,3,7,RO121
3,8452,BOBĂREŞTI,517827,1,8425,23,3,7,RO121
3,8461,BOGDĂNEŞTI,517828,1,8425,23,3,7,RO121
3,8470,BORDEŞTII POIENI,517829,1,8425,23,3,7,RO121
3,8489,CULDEŞTI,517831,1,8425,23,3,7,RO121
3,8498,DEALU GOIEŞTI,517832,1,8425,23,3,7,RO121
3,8504,DOS,517833,1,8425,23,3,7,RO121
3,8513,DOSU LUNCII,517834,1,8425,23,3,7,RO121
3,8522,DOSU VĂSEŞTI,517836,1,8425,23,3,7,RO121
3,8531,DRĂGOIEŞTI-LUNCĂ,517837,1,8425,23,3,7,RO121
3,8540,FICĂREŞTI,517838,1,8425,23,3,7,RO121
3,8559,GLIGOREŞTI,517839,1,8425,23,3,7,RO121
3,8568,GOIEŞTI,517841,1,8425,23,3,7,RO121
3,8577,HAIDUCEŞTI,517842,1,8425,23,3,7,RO121
3,8586,HĂRĂŞTI,517843,1,8425,23,3,7,RO121
3,8595,HOANCĂ,517844,1,8425,23,3,7,RO121
3,8602,JEFLEŞTI,517846,1,8425,23,3,7,RO121
3,8611,LUNCA,517847,1,8425,23,3,7,RO121
3,8620,LUNCA BISERICII,517848,1,8425,23,3,7,RO121
3,8639,LUNCA DE JOS,517852,1,8425,23,3,7,RO121
3,8648,LUNCA GOIEŞTI,517849,1,8425,23,3,7,RO121
3,8657,LUNCA VESEŞTI,517851,1,8425,23,3,7,RO121
3,8666,MODOLEŞTI,517853,1,8425,23,3,7,RO121
3,8675,NEMEŞI,517854,1,8425,23,3,7,RO121
3,8684,OIDEŞTI,517856,1,8425,23,3,7,RO121
3,8693,PITĂRCEŞTI,517857,1,8425,23,3,7,RO121
3,8700,PLEŞCUŢA,517858,1,8425,23,3,7,RO121
3,8719,POIENI,517859,1,8425,23,3,7,RO121
3,8728,PONOREL,517861,1,8425,23,3,7,RO121
3,8737,PUIULEŢEŞTI,517862,1,8425,23,3,7,RO121
3,8746,RUNC,517863,1,8425,23,3,7,RO121
3,8755,SEGAJ,517864,1,8425,23,3,7,RO121
3,8764,URDEŞ,517866,1,8425,23,3,7,RO121
3,8773,VALEA MORII,517867,1,8425,23,3,7,RO121
3,8782,VĂSEŞTI,517868,1,8425,23,3,7,RO121
3,8791,VÂLCĂNEASA,517869,1,8425,23,3,7,RO121
3,8808,VÂLCEŞTI,517871,1,8425,23,3,7,RO121
3,8817,VÂRTĂNEŞTI,517872,1,8425,23,3,7,RO121
2,8826,VINŢU DE JOS,,1,10,3,3,7,RO121
3,8835,VINŢU DE JOS,517875,1,8826,22,3,7,RO121
3,8853,CÂMPU GOBLII,517876,1,8826,23,3,7,RO121
3,8844,CIOCAŞU,517877,1,8826,23,3,7,RO121
3,8862,CRIŞENI,517878,1,8826,23,3,7,RO121
3,8871,DEALU FERULUI,517879,1,8826,23,3,7,RO121
3,8880,GURA CUŢULUI,517881,1,8826,23,3,7,RO121
3,8899,HAŢEGANA,517882,1,8826,23,3,7,RO121
3,8906,INURI,517883,1,8826,23,3,7,RO121
3,8915,LAZ,517884,1,8826,23,3,7,RO121
3,8924,MĂTĂCINA,517886,1,8826,23,3,7,RO121
3,8933,MERETEU,517887,1,8826,23,3,7,RO121
3,8942,PÂRĂU LUI MIHAI,517888,1,8826,23,3,7,RO121
3,8951,POIENIŢA,517889,1,8826,23,3,7,RO121
3,8960,STĂUINI,517891,1,8826,23,3,7,RO121
3,8979,VALEA GOBLII,517892,1,8826,23,3,7,RO121
3,8988,VALEA LUI MIHAI,517894,1,8826,23,3,7,RO121
3,8997,VALEA VINŢULUI,517893,1,8826,23,3,7,RO121
3,9002,VURPĂR,517896,1,8826,23,3,7,RO121
1,29,JUDEŢUL ARAD,,2,1,40,0,5,RO421
2,9262,MUNICIPIUL ARAD,,2,29,1,1,5,RO421
3,9271,ARAD,310001,2,9262,9,1,5,RO421
2,9459,ORAŞ CHIŞINEU-CRIŞ,,2,29,2,1,5,RO421
3,9468,CHIŞINEU-CRIŞ,315100,2,9459,17,1,5,RO421
3,9477,NĂDAB,315101,2,9459,19,1,5,RO421
2,9495,ORAŞ CURTICI,,2,29,2,1,5,RO421
3,9501,CURTICI,315200,2,9495,17,1,5,RO421
2,9538,ORAŞ INEU,,2,29,2,1,5,RO421
3,9547,INEU,315300,2,9538,17,1,5,RO421
3,9556,MOCREA,315301,2,9538,19,1,5,RO421
2,9574,ORAŞ LIPOVA,,2,29,2,1,5,RO421
3,9583,LIPOVA,315400,2,9574,17,1,5,RO421
3,9592,RADNA,315401,2,9574,18,1,5,RO421
3,9609,ŞOIMOŞ,315402,2,9574,18,1,5,RO421
2,9627,ORAŞ NĂDLAC,,2,29,2,1,5,RO421
3,9636,NĂDLAC,315500,2,9627,17,1,5,RO421
2,9654,ORAŞ PÂNCOTA,,2,29,2,1,5,RO421
3,9663,PÂNCOTA,315600,2,9654,17,1,5,RO421
3,9672,MĂDERAT,315601,2,9654,19,1,5,RO421
2,11584,ORAŞ PECICA,,2,29,2,1,5,RO421
3,11593,PECICA,317235,2,11584,17,1,5,RO421
3,11600,BODROGU VECHI,317236,2,11584,19,1,5,RO421
3,11619,SEDERHAT,317237,2,11584,19,1,5,RO421
3,11628,TURNU,317238,2,11584,19,1,5,RO421
2,12091,ORAŞ SÂNTANA,,2,29,2,1,5,RO421
3,12108,SÂNTANA,317280,2,12091,17,1,5,RO421
3,12117,CAPORAL ALEXA,317281,2,12091,18,1,5,RO421
2,9690,ORAŞ SEBIŞ,,2,29,2,1,5,RO421
3,9707,SEBIŞ,315700,2,9690,17,1,5,RO421
3,9716,DONCENI,315701,2,9690,19,1,5,RO421
3,9725,PRUNIŞOR,315702,2,9690,19,1,5,RO421
3,9734,SĂLĂJENI,315703,2,9690,19,1,5,RO421
2,9743,ALMAŞ,,2,29,3,3,5,RO421
3,9752,ALMAŞ,317005,2,9743,22,3,5,RO421
3,9761,CIL,317006,2,9743,23,3,5,RO421
3,9770,JOIA MARE,317007,2,9743,23,3,5,RO421
3,9789,RĂDEŞTI,317008,2,9743,23,3,5,RO421
2,9798,APATEU,,2,29,3,3,5,RO421
3,9805,APATEU,317010,2,9798,22,3,5,RO421
3,9814,BERECHIU,317011,2,9798,23,3,5,RO421
3,9823,MOŢIORI,317012,2,9798,23,3,5,RO421
2,9832,ARCHIŞ,,2,29,3,3,5,RO421
3,9841,ARCHIŞ,317015,2,9832,22,3,5,RO421
3,9850,BÂRZEŞTI,317016,2,9832,23,3,5,RO421
3,9869,GROŞENI,317017,2,9832,23,3,5,RO421
3,9878,NERMIŞ,317018,2,9832,23,3,5,RO421
2,9887,BATA,,2,29,3,3,5,RO421
3,9896,BATA,317020,2,9887,22,3,5,RO421
3,9903,BACĂU DE MIJLOC,317021,2,9887,23,3,5,RO421
3,9912,BULCI,317022,2,9887,23,3,5,RO421
3,9921,ŢELA,317023,2,9887,23,3,5,RO421
2,10051,BÂRSA,,2,29,3,3,5,RO421
3,10060,BÂRSA,317025,2,10051,22,3,5,RO421
3,10079,ALDEŞTI,317026,2,10051,23,3,5,RO421
3,10088,HODIŞ,317027,2,10051,23,3,5,RO421
3,10097,VOIVODENI,317028,2,10051,23,3,5,RO421
2,10104,BÂRZAVA,,2,29,3,3,5,RO421
3,10113,BÂRZAVA,317030,2,10104,22,3,5,RO421
3,10122,BĂTUŢA,317031,2,10104,23,3,5,RO421
3,10131,CĂPRUŢA,317032,2,10104,23,3,5,RO421
3,10140,DUMBRĂVIŢA,317033,2,10104,23,3,5,RO421
3,10159,GROŞII NOI,317034,2,10104,23,3,5,RO421
3,10168,LALAŞINŢ,317036,2,10104,23,3,5,RO421
3,10177,MONOROŞTIA,317037,2,10104,23,3,5,RO421
3,10186,SLATINA DE MUREŞ,317038,2,10104,23,3,5,RO421
2,9930,BELIU,,2,29,3,3,5,RO421
3,9949,BELIU,317040,2,9930,22,3,5,RO421
3,9958,BENEŞTI,317041,2,9930,23,3,5,RO421
3,9967,BOCHIA,317042,2,9930,23,3,5,RO421
3,9985,SECACI,317043,2,9930,23,3,5,RO421
3,9994,TĂGĂDĂU,317044,2,9930,23,3,5,RO421
3,9976,VASILE GOLDIŞ,317046,2,9930,23,3,5,RO421
2,10006,BIRCHIŞ,,2,29,3,3,5,RO421
3,10015,BIRCHIŞ,317050,2,10006,22,3,5,RO421
